mixture,n_samples,seed,classifier,delta,aapr,aaf1,aamass,auc_roc,fit_time_s
high_ambiguity,1000,42,RandomForest,0.05,0.0101,0.0077,0.0,1.0,0.1048
high_ambiguity,1000,42,RandomForest,0.1,0.0101,0.0077,0.0,1.0,0.1048
high_ambiguity,1000,42,RandomForest,0.15,0.0101,0.0077,0.0,1.0,0.1048
high_ambiguity,1000,42,RandomForest,0.2,0.0101,0.0077,0.0,1.0,0.1048
high_ambiguity,1000,42,RandomForest,0.25,0.0101,0.0077,0.0,1.0,0.1048
high_ambiguity,1000,42,RandomForest,0.3,0.0101,0.0077,0.0,1.0,0.1048
high_ambiguity,1000,42,XGBoost,0.05,0.1636,0.1347,0.0,1.0,0.0225
high_ambiguity,1000,42,XGBoost,0.1,0.1636,0.1347,0.0,1.0,0.0225
high_ambiguity,1000,42,XGBoost,0.15,0.1636,0.1347,0.0,1.0,0.0225
high_ambiguity,1000,42,XGBoost,0.2,0.1636,0.1347,0.0,1.0,0.0225
high_ambiguity,1000,42,XGBoost,0.25,0.1636,0.1347,0.01,1.0,0.0225
high_ambiguity,1000,42,XGBoost,0.3,0.1636,0.1347,0.01,1.0,0.0225
high_ambiguity,1000,123,LogisticRegression,0.05,0.9608,1.0,0.39,0.6092,0.0028
high_ambiguity,1000,123,LogisticRegression,0.1,0.9608,1.0,0.7,0.6092,0.0028
high_ambiguity,1000,123,LogisticRegression,0.15,0.9608,1.0,0.89,0.6092,0.0028
high_ambiguity,1000,123,LogisticRegression,0.2,0.9608,1.0,0.96,0.6092,0.0028
high_ambiguity,1000,123,LogisticRegression,0.25,0.9608,1.0,0.99,0.6092,0.0028
high_ambiguity,1000,123,LogisticRegression,0.3,0.9608,1.0,1.0,0.6092,0.0028
high_ambiguity,1000,123,RandomForest,0.05,0.1775,0.1606,0.005,1.0,0.122
high_ambiguity,1000,123,RandomForest,0.1,0.1775,0.1606,0.005,1.0,0.122
high_ambiguity,1000,123,RandomForest,0.15,0.1775,0.1606,0.005,1.0,0.122
high_ambiguity,1000,123,RandomForest,0.2,0.1775,0.1606,0.005,1.0,0.122
high_ambiguity,1000,123,RandomForest,0.25,0.1775,0.1606,0.005,1.0,0.122
high_ambiguity,1000,123,RandomForest,0.3,0.1775,0.1606,0.005,1.0,0.122
high_ambiguity,1000,123,XGBoost,0.05,0.1367,0.1113,0.0,1.0,0.0271
high_ambiguity,1000,123,XGBoost,0.1,0.1367,0.1113,0.0,1.0,0.0271
high_ambiguity,1000,123,XGBoost,0.15,0.1367,0.1113,0.01,1.0,0.0271
high_ambiguity,1000,123,XGBoost,0.2,0.1367,0.1113,0.01,1.0,0.0271
high_ambiguity,1000,123,XGBoost,0.25,0.1367,0.1113,0.01,1.0,0.0271
high_ambiguity,1000,123,XGBoost,0.3,0.1367,0.1113,0.01,1.0,0.0271
high_ambiguity,1000,456,LogisticRegression,0.05,0.983,1.0,0.37,0.6155,0.0026
high_ambiguity,1000,456,LogisticRegression,0.1,0.983,1.0,0.625,0.6155,0.0026
high_ambiguity,1000,456,LogisticRegression,0.15,0.983,1.0,0.885,0.6155,0.0026
high_ambiguity,1000,456,LogisticRegression,0.2,0.983,1.0,0.95,0.6155,0.0026
high_ambiguity,1000,456,LogisticRegression,0.25,0.983,1.0,0.995,0.6155,0.0026
high_ambiguity,1000,456,LogisticRegression,0.3,0.983,1.0,0.995,0.6155,0.0026
high_ambiguity,1000,456,RandomForest,0.05,0.2647,0.2407,0.0,1.0,0.0975
high_ambiguity,1000,456,RandomForest,0.1,0.2647,0.2407,0.0,1.0,0.0975
high_ambiguity,1000,456,RandomForest,0.15,0.2647,0.2407,0.0,1.0,0.0975
high_ambiguity,1000,456,RandomForest,0.2,0.2647,0.2407,0.0,1.0,0.0975
high_ambiguity,1000,456,RandomForest,0.25,0.2647,0.2407,0.0,1.0,0.0975
high_ambiguity,1000,456,RandomForest,0.3,0.2647,0.2407,0.005,1.0,0.0975
high_ambiguity,1000,456,XGBoost,0.05,0.1746,0.1386,0.0,1.0,0.0537
high_ambiguity,1000,456,XGBoost,0.1,0.1746,0.1386,0.0,1.0,0.0537
high_ambiguity,1000,456,XGBoost,0.15,0.1746,0.1386,0.0,1.0,0.0537
high_ambiguity,1000,456,XGBoost,0.2,0.1746,0.1386,0.0,1.0,0.0537
high_ambiguity,1000,456,XGBoost,0.25,0.1746,0.1386,0.0,1.0,0.0537
high_ambiguity,1000,456,XGBoost,0.3,0.1746,0.1386,0.0,1.0,0.0537
high_ambiguity,1000,789,LogisticRegression,0.05,0.9584,1.0,0.355,0.6497,0.0033
high_ambiguity,1000,789,LogisticRegression,0.1,0.9584,1.0,0.64,0.6497,0.0033
high_ambiguity,1000,789,LogisticRegression,0.15,0.9584,1.0,0.84,0.6497,0.0033
high_ambiguity,1000,789,LogisticRegression,0.2,0.9584,1.0,0.925,0.6497,0.0033
high_ambiguity,1000,789,LogisticRegression,0.25,0.9584,1.0,0.975,0.6497,0.0033
high_ambiguity,1000,789,LogisticRegression,0.3,0.9584,1.0,0.99,0.6497,0.0033
high_ambiguity,1000,789,RandomForest,0.05,0.0401,0.0342,0.0,1.0,0.103
high_ambiguity,1000,789,RandomForest,0.1,0.0401,0.0342,0.0,1.0,0.103
high_ambiguity,1000,789,RandomForest,0.15,0.0401,0.0342,0.0,1.0,0.103
high_ambiguity,1000,789,RandomForest,0.2,0.0401,0.0342,0.0,1.0,0.103
high_ambiguity,1000,789,RandomForest,0.25,0.0401,0.0342,0.0,1.0,0.103
high_ambiguity,1000,789,RandomForest,0.3,0.0401,0.0342,0.01,1.0,0.103
high_ambiguity,1000,789,XGBoost,0.05,0.1793,0.1438,0.0,1.0,0.0222
high_ambiguity,1000,789,XGBoost,0.1,0.1793,0.1438,0.0,1.0,0.0222
high_ambiguity,1000,789,XGBoost,0.15,0.1793,0.1438,0.0,1.0,0.0222
high_ambiguity,1000,789,XGBoost,0.2,0.1793,0.1438,0.0,1.0,0.0222
high_ambiguity,1000,789,XGBoost,0.25,0.1793,0.1438,0.0,1.0,0.0222
high_ambiguity,1000,789,XGBoost,0.3,0.1793,0.1438,0.0,1.0,0.0222
high_ambiguity,1000,1024,LogisticRegression,0.05,0.9763,1.0,0.365,0.5909,0.0068
high_ambiguity,1000,1024,LogisticRegression,0.1,0.9763,1.0,0.73,0.5909,0.0068
high_ambiguity,1000,1024,LogisticRegression,0.15,0.9763,1.0,0.905,0.5909,0.0068
high_ambiguity,1000,1024,LogisticRegression,0.2,0.9763,1.0,0.965,0.5909,0.0068
high_ambiguity,1000,1024,LogisticRegression,0.25,0.9763,1.0,0.995,0.5909,0.0068
high_ambiguity,1000,1024,LogisticRegression,0.3,0.9763,1.0,1.0,0.5909,0.0068
high_ambiguity,1000,1024,RandomForest,0.05,0.0428,0.0361,0.005,1.0,0.096
high_ambiguity,1000,1024,RandomForest,0.1,0.0428,0.0361,0.005,1.0,0.096
high_ambiguity,1000,1024,RandomForest,0.15,0.0428,0.0361,0.005,1.0,0.096
high_ambiguity,1000,1024,RandomForest,0.2,0.0428,0.0361,0.005,1.0,0.096
high_ambiguity,1000,1024,RandomForest,0.25,0.0428,0.0361,0.005,1.0,0.096
high_ambiguity,1000,1024,RandomForest,0.3,0.0428,0.0361,0.005,1.0,0.096
high_ambiguity,1000,1024,XGBoost,0.05,0.1114,0.0905,0.005,1.0,0.0305
high_ambiguity,1000,1024,XGBoost,0.1,0.1114,0.0905,0.005,1.0,0.0305
high_ambiguity,1000,1024,XGBoost,0.15,0.1114,0.0905,0.005,1.0,0.0305
high_ambiguity,1000,1024,XGBoost,0.2,0.1114,0.0905,0.005,1.0,0.0305
high_ambiguity,1000,1024,XGBoost,0.25,0.1114,0.0905,0.005,1.0,0.0305
high_ambiguity,1000,1024,XGBoost,0.3,0.1114,0.0905,0.005,1.0,0.0305
high_ambiguity,5000,42,LogisticRegression,0.05,0.9534,1.0,0.317,0.6338,0.0035
high_ambiguity,5000,42,LogisticRegression,0.1,0.9534,1.0,0.559,0.6338,0.0035
high_ambiguity,5000,42,LogisticRegression,0.15,0.9534,1.0,0.756,0.6338,0.0035
high_ambiguity,5000,42,LogisticRegression,0.2,0.9534,1.0,0.884,0.6338,0.0035
high_ambiguity,5000,42,LogisticRegression,0.25,0.9534,1.0,0.959,0.6338,0.0035
high_ambiguity,5000,42,LogisticRegression,0.3,0.9534,1.0,0.989,0.6338,0.0035
high_ambiguity,5000,42,RandomForest,0.05,0.1748,0.1588,0.001,1.0,0.1868
high_ambiguity,5000,42,RandomForest,0.1,0.1748,0.1588,0.001,1.0,0.1868
high_ambiguity,5000,42,RandomForest,0.15,0.1748,0.1588,0.001,1.0,0.1868
high_ambiguity,5000,42,RandomForest,0.2,0.1748,0.1588,0.001,1.0,0.1868
high_ambiguity,5000,42,RandomForest,0.25,0.1748,0.1588,0.001,1.0,0.1868
high_ambiguity,5000,42,RandomForest,0.3,0.1748,0.1588,0.002,1.0,0.1868
high_ambiguity,5000,42,XGBoost,0.05,0.1015,0.0803,0.011,0.9999,0.0839
high_ambiguity,5000,42,XGBoost,0.1,0.1015,0.0803,0.011,0.9999,0.0839
high_ambiguity,5000,42,XGBoost,0.15,0.1015,0.0803,0.011,0.9999,0.0839
high_ambiguity,5000,42,XGBoost,0.2,0.1015,0.0803,0.011,0.9999,0.0839
high_ambiguity,5000,42,XGBoost,0.25,0.1015,0.0803,0.011,0.9999,0.0839
high_ambiguity,5000,42,XGBoost,0.3,0.1015,0.0803,0.011,0.9999,0.0839
high_ambiguity,5000,123,LogisticRegression,0.05,0.9617,1.0,0.313,0.6249,0.0036
high_ambiguity,5000,123,LogisticRegression,0.1,0.9617,1.0,0.596,0.6249,0.0036
high_ambiguity,5000,123,LogisticRegression,0.15,0.9617,1.0,0.795,0.6249,0.0036
high_ambiguity,5000,123,LogisticRegression,0.2,0.9617,1.0,0.909,0.6249,0.0036
high_ambiguity,5000,123,LogisticRegression,0.25,0.9617,1.0,0.976,0.6249,0.0036
high_ambiguity,5000,123,LogisticRegression,0.3,0.9617,1.0,0.993,0.6249,0.0036
high_ambiguity,5000,123,RandomForest,0.05,0.3003,0.2733,0.0,1.0,0.3682
high_ambiguity,5000,123,RandomForest,0.1,0.3003,0.2733,0.0,1.0,0.3682
high_ambiguity,5000,123,RandomForest,0.15,0.3003,0.2733,0.0,1.0,0.3682
high_ambiguity,5000,123,RandomForest,0.2,0.3003,0.2733,0.0,1.0,0.3682
high_ambiguity,5000,123,RandomForest,0.25,0.3003,0.2733,0.0,1.0,0.3682
high_ambiguity,5000,123,RandomForest,0.3,0.3003,0.2733,0.0,1.0,0.3682
high_ambiguity,5000,123,XGBoost,0.05,0.1159,0.0921,0.0,1.0,0.0612
high_ambiguity,5000,123,XGBoost,0.1,0.1159,0.0921,0.009,1.0,0.0612
high_ambiguity,5000,123,XGBoost,0.15,0.1159,0.0921,0.009,1.0,0.0612
high_ambiguity,5000,123,XGBoost,0.2,0.1159,0.0921,0.009,1.0,0.0612
high_ambiguity,5000,123,XGBoost,0.25,0.1159,0.0921,0.009,1.0,0.0612
high_ambiguity,5000,123,XGBoost,0.3,0.1159,0.0921,0.009,1.0,0.0612
high_ambiguity,5000,456,LogisticRegression,0.05,0.9491,1.0,0.329,0.6604,0.0065
high_ambiguity,5000,456,LogisticRegression,0.1,0.9491,1.0,0.593,0.6604,0.0065
high_ambiguity,5000,456,LogisticRegression,0.15,0.9491,1.0,0.785,0.6604,0.0065
high_ambiguity,5000,456,LogisticRegression,0.2,0.9491,1.0,0.912,0.6604,0.0065
high_ambiguity,5000,456,LogisticRegression,0.25,0.9491,1.0,0.969,0.6604,0.0065
high_ambiguity,5000,456,LogisticRegression,0.3,0.9491,1.0,0.993,0.6604,0.0065
high_ambiguity,5000,456,RandomForest,0.05,0.3167,0.2883,0.0,1.0,0.1599
high_ambiguity,5000,456,RandomForest,0.1,0.3167,0.2883,0.0,1.0,0.1599
high_ambiguity,5000,456,RandomForest,0.15,0.3167,0.2883,0.0,1.0,0.1599
high_ambiguity,5000,456,RandomForest,0.2,0.3167,0.2883,0.0,1.0,0.1599
high_ambiguity,5000,456,RandomForest,0.25,0.3167,0.2883,0.0,1.0,0.1599
high_ambiguity,5000,456,RandomForest,0.3,0.3167,0.2883,0.0,1.0,0.1599
high_ambiguity,5000,456,XGBoost,0.05,0.1244,0.0987,0.0,1.0,0.0575
high_ambiguity,5000,456,XGBoost,0.1,0.1244,0.0987,0.0,1.0,0.0575
high_ambiguity,5000,456,XGBoost,0.15,0.1244,0.0987,0.0,1.0,0.0575
high_ambiguity,5000,456,XGBoost,0.2,0.1244,0.0987,0.003,1.0,0.0575
high_ambiguity,5000,456,XGBoost,0.25,0.1244,0.0987,0.003,1.0,0.0575
high_ambiguity,5000,456,XGBoost,0.3,0.1244,0.0987,0.003,1.0,0.0575
high_ambiguity,5000,789,LogisticRegression,0.05,0.9443,1.0,0.263,0.6466,0.0093
high_ambiguity,5000,789,LogisticRegression,0.1,0.9443,1.0,0.513,0.6466,0.0093
high_ambiguity,5000,789,LogisticRegression,0.15,0.9443,1.0,0.702,0.6466,0.0093
high_ambiguity,5000,789,LogisticRegression,0.2,0.9443,1.0,0.859,0.6466,0.0093
high_ambiguity,5000,789,LogisticRegression,0.25,0.9443,1.0,0.949,0.6466,0.0093
high_ambiguity,5000,789,LogisticRegression,0.3,0.9443,1.0,0.987,0.6466,0.0093
high_ambiguity,5000,789,RandomForest,0.05,0.0048,0.0041,0.0,1.0,0.1669
high_ambiguity,5000,789,RandomForest,0.1,0.0048,0.0041,0.0,1.0,0.1669
high_ambiguity,5000,789,RandomForest,0.15,0.0048,0.0041,0.0,1.0,0.1669
high_ambiguity,5000,789,RandomForest,0.2,0.0048,0.0041,0.0,1.0,0.1669
high_ambiguity,5000,789,RandomForest,0.25,0.0048,0.0041,0.0,1.0,0.1669
high_ambiguity,5000,789,RandomForest,0.3,0.0048,0.0041,0.0,1.0,0.1669
high_ambiguity,5000,789,XGBoost,0.05,0.125,0.0994,0.0,1.0,0.0245
high_ambiguity,5000,789,XGBoost,0.1,0.125,0.0994,0.0,1.0,0.0245
high_ambiguity,5000,789,XGBoost,0.15,0.125,0.0994,0.005,1.0,0.0245
high_ambiguity,5000,789,XGBoost,0.2,0.125,0.0994,0.005,1.0,0.0245
high_ambiguity,5000,789,XGBoost,0.25,0.125,0.0994,0.005,1.0,0.0245
high_ambiguity,5000,789,XGBoost,0.3,0.125,0.0994,0.005,1.0,0.0245
high_ambiguity,5000,1024,LogisticRegression,0.05,0.9587,1.0,0.269,0.6223,0.0032
high_ambiguity,5000,1024,LogisticRegression,0.1,0.9587,1.0,0.511,0.6223,0.0032
high_ambiguity,5000,1024,LogisticRegression,0.15,0.9587,1.0,0.723,0.6223,0.0032
high_ambiguity,5000,1024,LogisticRegression,0.2,0.9587,1.0,0.866,0.6223,0.0032
high_ambiguity,5000,1024,LogisticRegression,0.25,0.9587,1.0,0.944,0.6223,0.0032
high_ambiguity,5000,1024,LogisticRegression,0.3,0.9587,1.0,0.975,0.6223,0.0032
high_ambiguity,5000,1024,RandomForest,0.05,0.006,0.0049,0.001,1.0,0.2463
high_ambiguity,5000,1024,RandomForest,0.1,0.006,0.0049,0.001,1.0,0.2463
high_ambiguity,5000,1024,RandomForest,0.15,0.006,0.0049,0.001,1.0,0.2463
high_ambiguity,5000,1024,RandomForest,0.2,0.006,0.0049,0.001,1.0,0.2463
high_ambiguity,5000,1024,RandomForest,0.25,0.006,0.0049,0.001,1.0,0.2463
high_ambiguity,5000,1024,RandomForest,0.3,0.006,0.0049,0.001,1.0,0.2463
high_ambiguity,5000,1024,XGBoost,0.05,0.1437,0.1144,0.0,1.0,0.055
high_ambiguity,5000,1024,XGBoost,0.1,0.1437,0.1144,0.0,1.0,0.055
high_ambiguity,5000,1024,XGBoost,0.15,0.1437,0.1144,0.0,1.0,0.055
high_ambiguity,5000,1024,XGBoost,0.2,0.1437,0.1144,0.0,1.0,0.055
high_ambiguity,5000,1024,XGBoost,0.25,0.1437,0.1144,0.0,1.0,0.055
high_ambiguity,5000,1024,XGBoost,0.3,0.1437,0.1144,0.001,1.0,0.055
constant_auc_variant_a,500,42,LogisticRegression,0.05,0.35,0.289,0.04,0.9772,0.0029
constant_auc_variant_a,500,42,LogisticRegression,0.1,0.35,0.289,0.07,0.9772,0.0029
constant_auc_variant_a,500,42,LogisticRegression,0.15,0.35,0.289,0.11,0.9772,0.0029
constant_auc_variant_a,500,42,LogisticRegression,0.2,0.35,0.289,0.14,0.9772,0.0029
constant_auc_variant_a,500,42,LogisticRegression,0.25,0.35,0.289,0.22,0.9772,0.0029
constant_auc_variant_a,500,42,LogisticRegression,0.3,0.35,0.289,0.25,0.9772,0.0029
constant_auc_variant_a,500,42,RandomForest,0.05,0.024,0.0188,0.01,1.0,0.0867
constant_auc_variant_a,500,42,RandomForest,0.1,0.024,0.0188,0.01,1.0,0.0867
constant_auc_variant_a,500,42,RandomForest,0.15,0.024,0.0188,0.01,1.0,0.0867
constant_auc_variant_a,500,42,RandomForest,0.2,0.024,0.0188,0.01,1.0,0.0867
constant_auc_variant_a,500,42,RandomForest,0.25,0.024,0.0188,0.01,1.0,0.0867
constant_auc_variant_a,500,42,RandomForest,0.3,0.024,0.0188,0.01,1.0,0.0867
constant_auc_variant_a,500,42,XGBoost,0.05,0.064,0.0513,0.0,1.0,0.0507
constant_auc_variant_a,500,42,XGBoost,0.1,0.064,0.0513,0.0,1.0,0.0507
constant_auc_variant_a,500,42,XGBoost,0.15,0.064,0.0513,0.0,1.0,0.0507
constant_auc_variant_a,500,42,XGBoost,0.2,0.064,0.0513,0.01,1.0,0.0507
constant_auc_variant_a,500,42,XGBoost,0.25,0.064,0.0513,0.01,1.0,0.0507
constant_auc_variant_a,500,42,XGBoost,0.3,0.064,0.0513,0.01,1.0,0.0507
constant_auc_variant_a,500,123,LogisticRegression,0.05,0.425,0.3475,0.03,0.946,0.0026
constant_auc_variant_a,500,123,LogisticRegression,0.1,0.425,0.3475,0.05,0.946,0.0026
constant_auc_variant_a,500,123,LogisticRegression,0.15,0.425,0.3475,0.1,0.946,0.0026
constant_auc_variant_a,500,123,LogisticRegression,0.2,0.425,0.3475,0.15,0.946,0.0026
constant_auc_variant_a,500,123,LogisticRegression,0.25,0.425,0.3475,0.18,0.946,0.0026
constant_auc_variant_a,500,123,LogisticRegression,0.3,0.425,0.3475,0.23,0.946,0.0026
constant_auc_variant_a,500,123,RandomForest,0.05,0.0197,0.0151,0.0,1.0,0.0842
constant_auc_variant_a,500,123,RandomForest,0.1,0.0197,0.0151,0.0,1.0,0.0842
constant_auc_variant_a,500,123,RandomForest,0.15,0.0197,0.0151,0.0,1.0,0.0842
constant_auc_variant_a,500,123,RandomForest,0.2,0.0197,0.0151,0.0,1.0,0.0842
constant_auc_variant_a,500,123,RandomForest,0.25,0.0197,0.0151,0.0,1.0,0.0842
constant_auc_variant_a,500,123,RandomForest,0.3,0.0197,0.0151,0.0,1.0,0.0842
constant_auc_variant_a,500,123,XGBoost,0.05,0.0814,0.0636,0.0,1.0,0.0238
constant_auc_variant_a,500,123,XGBoost,0.1,0.0814,0.0636,0.0,1.0,0.0238
constant_auc_variant_a,500,123,XGBoost,0.15,0.0814,0.0636,0.0,1.0,0.0238
constant_auc_variant_a,500,123,XGBoost,0.2,0.0814,0.0636,0.0,1.0,0.0238
constant_auc_variant_a,500,123,XGBoost,0.25,0.0814,0.0636,0.0,1.0,0.0238
constant_auc_variant_a,500,123,XGBoost,0.3,0.0814,0.0636,0.0,1.0,0.0238
constant_auc_variant_a,500,456,LogisticRegression,0.05,0.3832,0.3064,0.01,0.9456,0.002
constant_auc_variant_a,500,456,LogisticRegression,0.1,0.3832,0.3064,0.01,0.9456,0.002
constant_auc_variant_a,500,456,LogisticRegression,0.15,0.3832,0.3064,0.05,0.9456,0.002
constant_auc_variant_a,500,456,LogisticRegression,0.2,0.3832,0.3064,0.09,0.9456,0.002
constant_auc_variant_a,500,456,LogisticRegression,0.25,0.3832,0.3064,0.12,0.9456,0.002
constant_auc_variant_a,500,456,LogisticRegression,0.3,0.3832,0.3064,0.18,0.9456,0.002
constant_auc_variant_a,500,456,RandomForest,0.05,0.1864,0.1668,0.01,1.0,0.0889
constant_auc_variant_a,500,456,RandomForest,0.1,0.1864,0.1668,0.01,1.0,0.0889
constant_auc_variant_a,500,456,RandomForest,0.15,0.1864,0.1668,0.01,1.0,0.0889
constant_auc_variant_a,500,456,RandomForest,0.2,0.1864,0.1668,0.01,1.0,0.0889
constant_auc_variant_a,500,456,RandomForest,0.25,0.1864,0.1668,0.01,1.0,0.0889
constant_auc_variant_a,500,456,RandomForest,0.3,0.1864,0.1668,0.01,1.0,0.0889
constant_auc_variant_a,500,456,XGBoost,0.05,0.1393,0.1077,0.0,1.0,0.019
constant_auc_variant_a,500,456,XGBoost,0.1,0.1393,0.1077,0.0,1.0,0.019
constant_auc_variant_a,500,456,XGBoost,0.15,0.1393,0.1077,0.0,1.0,0.019
constant_auc_variant_a,500,456,XGBoost,0.2,0.1393,0.1077,0.0,1.0,0.019
constant_auc_variant_a,500,456,XGBoost,0.25,0.1393,0.1077,0.0,1.0,0.019
constant_auc_variant_a,500,456,XGBoost,0.3,0.1393,0.1077,0.0,1.0,0.019
constant_auc_variant_a,500,789,LogisticRegression,0.05,0.4565,0.3678,0.06,0.932,0.035
constant_auc_variant_a,500,789,LogisticRegression,0.1,0.4565,0.3678,0.1,0.932,0.035
constant_auc_variant_a,500,789,LogisticRegression,0.15,0.4565,0.3678,0.11,0.932,0.035
constant_auc_variant_a,500,789,LogisticRegression,0.2,0.4565,0.3678,0.12,0.932,0.035
constant_auc_variant_a,500,789,LogisticRegression,0.25,0.4565,0.3678,0.15,0.932,0.035
constant_auc_variant_a,500,789,LogisticRegression,0.3,0.4565,0.3678,0.17,0.932,0.035
constant_auc_variant_a,500,789,RandomForest,0.05,0.3217,0.2925,0.0,1.0,0.094
constant_auc_variant_a,500,789,RandomForest,0.1,0.3217,0.2925,0.0,1.0,0.094
constant_auc_variant_a,500,789,RandomForest,0.15,0.3217,0.2925,0.0,1.0,0.094
constant_auc_variant_a,500,789,RandomForest,0.2,0.3217,0.2925,0.0,1.0,0.094
constant_auc_variant_a,500,789,RandomForest,0.25,0.3217,0.2925,0.0,1.0,0.094
constant_auc_variant_a,500,789,RandomForest,0.3,0.3217,0.2925,0.0,1.0,0.094
constant_auc_variant_a,500,789,XGBoost,0.05,0.0713,0.0564,0.0,1.0,0.0283
constant_auc_variant_a,500,789,XGBoost,0.1,0.0713,0.0564,0.0,1.0,0.0283
constant_auc_variant_a,500,789,XGBoost,0.15,0.0713,0.0564,0.0,1.0,0.0283
constant_auc_variant_a,500,789,XGBoost,0.2,0.0713,0.0564,0.0,1.0,0.0283
constant_auc_variant_a,500,789,XGBoost,0.25,0.0713,0.0564,0.0,1.0,0.0283
constant_auc_variant_a,500,789,XGBoost,0.3,0.0713,0.0564,0.0,1.0,0.0283
constant_auc_variant_a,500,1024,LogisticRegression,0.05,0.3008,0.2357,0.0,0.9744,0.0031
constant_auc_variant_a,500,1024,LogisticRegression,0.1,0.3008,0.2357,0.03,0.9744,0.0031
constant_auc_variant_a,500,1024,LogisticRegression,0.15,0.3008,0.2357,0.04,0.9744,0.0031
constant_auc_variant_a,500,1024,LogisticRegression,0.2,0.3008,0.2357,0.05,0.9744,0.0031
constant_auc_variant_a,500,1024,LogisticRegression,0.25,0.3008,0.2357,0.11,0.9744,0.0031
constant_auc_variant_a,500,1024,LogisticRegression,0.3,0.3008,0.2357,0.14,0.9744,0.0031
constant_auc_variant_a,500,1024,RandomForest,0.05,0.3333,0.3034,0.0,1.0,0.0944
constant_auc_variant_a,500,1024,RandomForest,0.1,0.3333,0.3034,0.0,1.0,0.0944
constant_auc_variant_a,500,1024,RandomForest,0.15,0.3333,0.3034,0.0,1.0,0.0944
constant_auc_variant_a,500,1024,RandomForest,0.2,0.3333,0.3034,0.0,1.0,0.0944
constant_auc_variant_a,500,1024,RandomForest,0.25,0.3333,0.3034,0.0,1.0,0.0944
constant_auc_variant_a,500,1024,RandomForest,0.3,0.3333,0.3034,0.0,1.0,0.0944
constant_auc_variant_a,500,1024,XGBoost,0.05,0.0707,0.056,0.0,1.0,0.0225
constant_auc_variant_a,500,1024,XGBoost,0.1,0.0707,0.056,0.0,1.0,0.0225
constant_auc_variant_a,500,1024,XGBoost,0.15,0.0707,0.056,0.0,1.0,0.0225
constant_auc_variant_a,500,1024,XGBoost,0.2,0.0707,0.056,0.0,1.0,0.0225
constant_auc_variant_a,500,1024,XGBoost,0.25,0.0707,0.056,0.0,1.0,0.0225
constant_auc_variant_a,500,1024,XGBoost,0.3,0.0707,0.056,0.0,1.0,0.0225
constant_auc_variant_a,1000,42,LogisticRegression,0.05,0.3893,0.3212,0.065,0.9673,0.0051
constant_auc_variant_a,1000,42,LogisticRegression,0.1,0.3893,0.3212,0.09,0.9673,0.0051
constant_auc_variant_a,1000,42,LogisticRegression,0.15,0.3893,0.3212,0.11,0.9673,0.0051
constant_auc_variant_a,1000,42,LogisticRegression,0.2,0.3893,0.3212,0.15,0.9673,0.0051
constant_auc_variant_a,1000,42,LogisticRegression,0.25,0.3893,0.3212,0.21,0.9673,0.0051
constant_auc_variant_a,1000,42,LogisticRegression,0.3,0.3893,0.3212,0.27,0.9673,0.0051
constant_auc_variant_a,1000,42,RandomForest,0.05,0.0266,0.0227,0.0,1.0,0.115
constant_auc_variant_a,1000,42,RandomForest,0.1,0.0266,0.0227,0.0,1.0,0.115
constant_auc_variant_a,1000,42,RandomForest,0.15,0.0266,0.0227,0.0,1.0,0.115
constant_auc_variant_a,1000,42,RandomForest,0.2,0.0266,0.0227,0.0,1.0,0.115
constant_auc_variant_a,1000,42,RandomForest,0.25,0.0266,0.0227,0.0,1.0,0.115
constant_auc_variant_a,1000,42,RandomForest,0.3,0.0266,0.0227,0.0,1.0,0.115
constant_auc_variant_a,1000,42,XGBoost,0.05,0.0703,0.053,0.0,1.0,0.0431
constant_auc_variant_a,1000,42,XGBoost,0.1,0.0703,0.053,0.0,1.0,0.0431
constant_auc_variant_a,1000,42,XGBoost,0.15,0.0703,0.053,0.0,1.0,0.0431
constant_auc_variant_a,1000,42,XGBoost,0.2,0.0703,0.053,0.0,1.0,0.0431
constant_auc_variant_a,1000,42,XGBoost,0.25,0.0703,0.053,0.0,1.0,0.0431
constant_auc_variant_a,1000,42,XGBoost,0.3,0.0703,0.053,0.0,1.0,0.0431
constant_auc_variant_a,1000,123,LogisticRegression,0.05,0.3873,0.3157,0.03,0.9679,0.0077
constant_auc_variant_a,1000,123,LogisticRegression,0.1,0.3873,0.3157,0.11,0.9679,0.0077
constant_auc_variant_a,1000,123,LogisticRegression,0.15,0.3873,0.3157,0.16,0.9679,0.0077
constant_auc_variant_a,1000,123,LogisticRegression,0.2,0.3873,0.3157,0.19,0.9679,0.0077
constant_auc_variant_a,1000,123,LogisticRegression,0.25,0.3873,0.3157,0.23,0.9679,0.0077
constant_auc_variant_a,1000,123,LogisticRegression,0.3,0.3873,0.3157,0.27,0.9679,0.0077
constant_auc_variant_a,1000,123,RandomForest,0.05,0.0815,0.0724,0.0,1.0,0.1502
constant_auc_variant_a,1000,123,RandomForest,0.1,0.0815,0.0724,0.0,1.0,0.1502
constant_auc_variant_a,1000,123,RandomForest,0.15,0.0815,0.0724,0.0,1.0,0.1502
constant_auc_variant_a,1000,123,RandomForest,0.2,0.0815,0.0724,0.0,1.0,0.1502
constant_auc_variant_a,1000,123,RandomForest,0.25,0.0815,0.0724,0.0,1.0,0.1502
